2018.04.17,63700,64700,63200,35982,63800,100
2018.04.16,64800,64800,62800,65337,63700,1100
2018.04.13,64500,65100,63600,149619,64800,800
2018.04.12,62000,65100,61500,246145,64000,4000
2018.04.11,60700,60700,59200,37284,60000,100
2018.04.10,59000,60100,58300,39465,60100,1200
2018.04.09,58900,59400,58300,28319,58900,0
2018.04.05,56300,57900,56300,54905,57700,2000
2018.04.04,58900,59000,55200,114825,55700,3500
2018.04.03,57900,59200,57400,66374,59200,500
2018.04.02,59600,59600,57600,64236,58700,200
2018.03.30,58000,59300,57600,36993,58900,500
2018.03.29,56300,58400,56000,80499,58400,2500
2018.03.28,57600,57900,55200,178109,55900,2100
2018.03.27,61100,61300,58000,108700,58000,2500
2018.03.26,59000,60900,58200,85627,60500,1200
2018.03.22,61300,63500,61300,108730,63200,2500
2018.03.21,61500,62300,60700,44144,60700,900
2018.03.20,61300,62600,60500,64244,61600,600
2018.03.19,63000,64300,62200,32082,62200,500
2018.03.16,64000,64200,62300,62200,62700,1300
2018.03.15,62900,64500,62800,77248,64000,400
2018.03.14,63600,63700,61600,91518,63600,100
2018.03.13,61400,64000,61400,331550,63500,3000
2018.03.12,60300,60700,59400,43266,60500,700
2018.03.08,59700,59700,58100,51112,58100,200
2018.03.07,58400,59500,57500,61017,57900,500
2018.03.06,56000,57400,55800,49596,57400,2000
2018.03.05,57900,57900,55400,70494,55400,2500
2018.03.02,57500,58000,56500,39925,57900,300
2018.02.28,60000,60000,58100,84290,58200,1400
2018.02.27,59300,60300,59100,62362,59600,500
2018.02.26,60200,60400,59000,56854,59100,700
2018.02.23,58300,59800,58300,93890,59800,1600
