2018.06.29,219500,220500,210000,594795,214000,6000
2018.06.28,223000,223500,218500,270729,220000,5500
2018.06.27,224000,230500,223500,290414,225500,1500
2018.06.26,220500,227000,220000,293594,224000,1500
2018.06.25,226500,228000,225000,228996,225500,1500
2018.06.21,231500,232000,225000,368767,226000,3000
2018.06.20,217000,233000,217000,454949,229000,13000
2018.06.19,222000,225500,215500,531324,216000,7000
2018.06.18,235500,236000,220500,646476,223000,12500
2018.06.15,233000,237000,231000,635346,235500,8500
2018.06.14,230000,235000,227000,529005,227000,3000
2018.06.12,226500,230000,225000,485510,230000,6000
2018.06.11,220500,226000,220000,361724,224000,1500
2018.06.08,221500,226000,221000,401108,225500,3500
2018.06.05,217500,218000,213000,327625,215000,4000
2018.06.04,209000,219000,208500,610620,219000,10000
2018.06.01,201000,210500,200000,357994,209000,8500
2018.05.31,206500,206500,200500,466438,200500,5500
2018.05.30,209000,210000,203500,343970,206000,5500
2018.05.29,211000,211500,207500,316690,211500,2500
2018.05.28,207000,211000,203500,271231,209000,2000
2018.05.25,204500,208500,202000,428069,207000,2500
2018.05.24,202000,206500,200000,266881,204500,0
2018.05.21,195000,199000,192500,188601,198000,3000
2018.05.18,201500,201500,194000,225423,195000,5000
2018.05.17,199000,204500,198000,396906,200000,4000
2018.05.16,194000,197500,192500,133710,196000,0
2018.05.15,199000,199000,193000,222045,196000,4000
2018.05.14,193000,201500,192000,456025,200000,9000
2018.05.11,193500,193500,189500,180729,191000,500
2018.05.10,190000,192500,189000,395033,190500,500
2018.05.09,183000,192500,182000,324011,191000,7000
2018.05.04,183000,183500,180000,318547,180500,6000
2018.05.03,185500,188500,184500,463265,186500,3500
2018.05.02,184500,185000,181000,234717,183000,500
2018.04.30,180000,184500,180000,164700,183500,3000
2018.04.27,179500,183000,179500,176874,180500,2000
2018.04.26,176000,181500,175500,250411,178500,2500
2018.04.25,182000,182000,174500,442091,176000,6500
2018.04.24,188000,188500,182000,286740,182500,5500
2018.04.23,187000,189500,186000,161518,188000,2000
2018.04.19,192000,192000,188000,230395,189500,2500
2018.04.18,194000,194500,192000,150286,192000,1000
2018.04.17,192000,194500,190000,146298,193000,500
2018.04.16,194000,195500,191500,168140,192500,0
2018.04.13,191500,196000,191000,441237,192500,3000
2018.04.12,189000,192000,187000,374912,189500,2500
2018.04.11,191000,192500,186000,279502,187000,1000
2018.04.10,190500,191000,184000,349119,186000,5500
2018.04.09,191000,193000,190000,143533,191500,500
2018.04.05,190500,194000,189500,238497,191000,1500
